state,feature
Washington,"4. Monophthongization of long vowels: In Washington English, long vowel sounds (particularly /aɪ/ and /oʊ/) are often simplified into monophthongs. For example, words like ""ride"" and ""boat"" may be pronounced with a long ""a"" sound, like ""raad"" and ""boat."""
Washington,"5. Lexical variations: There are certain words and phrases that are unique to Washington English or commonly used in the region. For example, the term ""the mountain"" is commonly used to refer to Mt. Rainier, a prominent landmark in Washington. Other regional terms and phrases may include ""the Sound"" to refer to the Puget Sound, ""grunge"" as a genre of music, and ""jumbo"" to refer to a grocery store shopping cart. These lexicon variations contribute to the distinctiveness of Washington English."
West Virginia,"1) Rhotic Accent: One of the most distinctive features of West Virginia English is the rhotic accent, where the ""r"" sound is pronounced at the end of words and before consonants. For example, ""car"" would be pronounced as ""cah,"" and ""park"" as ""pahk."""
West Virginia,"2) Vowel Shift: West Virginia English is known for its unique vowel shift, particularly the pronunciation of the ""a"" sound. The short ""a"" sound is raised and pronounced more like a short ""e"" sound. So, words like ""cat"" might sound more like ""ket."""
West Virginia,"3) Vocabulary: West Virginia English has a rich vocabulary that includes many unique regional words and phrases. For instance, ""holler"" is used to refer to a small valley or hollow, ""crick"" instead of ""creek"" for a small stream, and ""poke"" for a paper bag."
West Virginia,"4) Grammatical Features: West Virginia English displays some distinct grammatical features. For example, there is frequent use of the double modal construction, where two modal verbs such as ""might could"" or ""might can"" are used together, expressing a possibility or ability."
West Virginia,"5) Sound Substitutions: In West Virginia English, there are some common sound substitutions. The ""th"" sound is often replaced with a ""d"" or ""t"" sound, so ""that"" becomes ""dat"" or ""tat."" Additionally, the ""oi"" sound in words like ""oil"" or ""boy"" is often pronounced as ""er,"" resulting in pronunciations like ""erl"" or ""ber."""
Wisconsin,"1. The Northern Cities Vowel Shift: One of the prominent linguistic features of Wisconsin English is the Northern Cities Vowel Shift. This vowel shift causes changes in the pronunciation of certain vowel sounds, such as the short ""a"" sound becoming more like ""eh"" (""cat"" pronounced as ""ket"") and the short ""o"" sound becoming more like ""ah"" (""lot"" pronounced as ""lat"")."
Wisconsin,"2. Nasalization: Another feature of Wisconsin English is the tendency to nasalize certain vowel sounds. This occurs when a nasal consonant, like ""n"" or ""m,"" influences the neighboring vowel, causing it to have a nasal quality. For example, ""pan"" can be pronounced with a nasalized vowel as ""pæ̃n."""
Wisconsin,"3. Use of ""eh?"" as a question tag: Wisconsin English is known for its use of ""eh?"" as a question tag, similar to how Canadians use ""eh?"" in their speech. For example, instead of saying ""It's hot, isn't it?"" a speaker of Wisconsin English may say ""It's hot, eh?"""
Wisconsin,"4. Wisconsin accent: Wisconsin English has a distinct accent compared to standard American English. Some features of the accent include the pronunciation of ""o"" sounds as more rounded and back in the mouth, and the pronunciation of ""a"" sounds as more centralized and front in the mouth. This can lead to words like ""bag"" being pronounced as ""beg"" and ""cot"" being pronounced as ""cat."""
Wisconsin,"5. Lexical features: Wisconsin English has some unique vocabulary terms that are specific to the region. For example, ""bubbler"" is used instead of ""water fountain"" or ""drinking fountain,"" and ""sconnie"" is used to refer to someone from Wisconsin. Additionally, variations in word choice and pronunciation can be observed, such as ""soda"" being called ""pop,"" ""shopping cart"" being called a ""buggy,"" and ""creek"" being pronounced as ""crick."""
Wisconsin,It is important to note that these linguistic features may vary across different speakers and regions within Wisconsin.
Wyoming,"1. Phonological features: One distinctive feature of Wyoming English is the pronunciation of the ""cot"" and ""caught"" vowels. Many speakers in Wyoming merge these two vowel sounds so that they sound identical, typically with the vowel sound in ""caught"" being realized as a central vowel ([ɒː]). Additionally, some speakers may exhibit a distinctive raising of the vowel sound in words like ""pen"" and ""pin,"" resulting in a pronunciation closer to [ɪ] or [iː]."
Wyoming,"2. Vocabulary and terminology: Certain terms and vocabulary are unique to Wyoming. For example, words related to ranching and agriculture are prevalent, such as ""ranch,"" ""livestock,"" and ""buckaroo"" (another word for cowboy). There may also be specific regional terms and expressions associated with the mountainous terrain, wildlife, and natural resources of Wyoming."
Wyoming,"3. Lexical borrowing from Native American languages: Due to Wyoming's proximity to Native American communities, there are linguistic influences from languages like Shoshone and Lakota. Some words from these languages have been borrowed and incorporated into Wyoming English, particularly in relation to geographical place names, flora, fauna, and Native American culture."
Wyoming,"4. Syntactic features: Wyoming English may exhibit some variations in sentence structure and word order. For instance, speakers may use double modals, such as ""might could"" or ""might can,"" to express possibility or permission. There might also be a tendency for speakers to use double negatives, such as ""I ain't got no money,"" similar to other nonstandard dialects in the United States."
Wyoming,"5. Intonation and rhythm: Wyoming English may have distinct intonational patterns and rhythms. Though difficult to define specifically, there may be influences from Western and rural speech patterns, characterized by a slower pace, longer vowel sounds, and a slight drawl. The intonation might also display a more exaggerated pitch range, with a downward-falling intonation at the end of statements and rising intonation for questions."
