state,feature
Washington,"5. Pin-pen merger: The pin-pen merger is common in Washington English, where the vowels in words like ""pin"" and ""pen"" are pronounced identically. The merged vowel is typically realized as /ɪ/ in both words, so ""pin"" and ""pen"" can sound the same when spoken by Washington English speakers."
West Virginia,"1. Vowel Pronunciation: One of the prominent features of West Virginia English is the pronunciation of certain vowels. The short ""a"" sound is often raised, so words like ""cat"" may sound more like ""kyat"" or ""cot"" like ""caht."" Additionally, the long ""o"" sound is often pronounced with diphthongization, so ""coat"" may sound like ""cote."""
West Virginia,"2. Rhoticity: Unlike some other regional accents, West Virginia English is rhotic, meaning that the ""r"" sound is fully pronounced at the end of words and before consonants. For example, ""car"" would be pronounced as ""carr"" with a strong ""r"" sound."
West Virginia,"3. Appalachian Vocabulary: West Virginia English incorporates vocabulary specific to the Appalachian region. For instance, words like ""holler"" (a small valley or a yell), ""buckeye"" (a type of tree or nut), or ""maw"" and ""paw"" (mother and father) are commonly used."
West Virginia,"4. Double Modals: West Virginia English often features the use of double modals, where two modal verbs are used together. For example, instead of saying ""I should have,"" someone might say ""I might could."""
West Virginia,"5. Grammar: Certain grammatical structures are typical of West Virginia English. For instance, the use of the term ""them"" as a singular pronoun, as in ""I saw them today,"" is common. Additionally, the use of the past tense ""seen"" instead of ""saw"" is often heard, such as in ""I seen that movie yesterday."""
Wisconsin,"1. Fronted vowels: In Wisconsin English, words like ""bag"" and ""cat"" are pronounced with a fronted vowel sound, resembling the pronunciation of the vowel in the word ""beg"" or ""bet"". This fronting affects many other vowel sounds in the Wisconsin English dialect."
Wisconsin,"2. Nasalization: Nasalization is a common feature in Wisconsin English, especially in the speech of those from northern Wisconsin. This means that vowels followed by nasal consonants, such as ""m"" or ""n"", have a nasal quality to them, often resulting in a more nasalized pronunciation."
Wisconsin,"3. Lenition of /l/: In Wisconsin English, the /l/ sound at the end of words or in the middle of words is often realized as a weakened or even dropped sound. For example, ""milk"" might be pronounced as ""milk"" and ""cold"" might sound like ""code""."
Wisconsin,"4. Northern Cities Vowel Shift: Wisconsin, particularly the cities of Milwaukee and Green Bay, are part of the North-Central dialect region, where the Northern Cities Vowel Shift (NCVS) is prominent. This shift involves changes in the pronunciation of several vowel sounds, causing them to shift their positions in the mouth. For example, the vowel sound in ""cat"" may be pronounced further back in the mouth, closer to the vowel sound in ""cot""."
Wisconsin,"5. Wisconsin-specific vocabulary: Like any region, Wisconsin has its own unique vocabulary. Certain words or phrases may be more commonly used in Wisconsin English, such as ""bubbler"" for drinking fountain, ""beer garden"" for an outdoor area at a bar or restaurant where alcoholic beverages are served, and ""brat"" for bratwurst sausage. These words give Wisconsin English its distinct local flavor."
Wyoming,"1. Vowel Shift: One key linguistic feature of Wyoming English is the presence of the Northern Cities Vowel Shift (NCVS). This vowel shift is characterized by changes in vowel pronunciation, such as the fronting of the vowel in words like ""cot"" and ""caught"" becoming more similar, both being pronounced with a vowel similar to the ""ah"" in ""father."""
Wyoming,"2. Rhoticity: Wyoming English is generally rhotic, meaning that the ""r"" sound is pronounced in all instances, including at the end of words, in contrast to non-rhotic accents where the ""r"" sound is dropped in certain positions."
Wyoming,"3. Pronunciation of ""a"": Wyoming English is known to exhibit certain peculiarities in the pronunciation of the ""a"" sound. In some instances, the vowel sound in words like ""cat"" and ""bag"" may be pronounced with a nasalized quality, sounding similar to the ""a"" in ""bat."""
Wyoming,"4. Lexical Items: Wyoming English includes the use of specific lexical items, influenced by regional terms and local culture. For example, terms related to agriculture and ranching are prevalent in Wyoming, such as ""ranch,"" ""livestock,"" and ""cowpoke."""
Wyoming,5. Intonation Patterns: Wyoming English has distinctive intonation patterns. Speakers of Wyoming English often have a rising intonation at the end of declarative sentences that may sound similar to a question. This intonation pattern may be influenced by neighboring accents in the West and Midwest regions of the United States.
