state,feature
Virginia,"5) Grammar: Virginia English exhibits some unique grammatical features, such as the use of the word ""skeered"" instead of ""scared"" to mean frightened. Additionally, there may be variations in pronoun usage, with some speakers using ""you all"" or ""y'all"" as plural forms of ""you,"" while others prefer ""you guys"" or ""youse."""
Washington,"1) TH-fronting: One characteristic feature of Washington English is the fronting of the ""th"" sound. Instead of pronouncing words such as ""think"" or ""three"" with a voiceless dental fricative (/θ/) or voiced dental fricative (/ð/), speakers may substitute it with a labiodental fricative (/f/ or /v/). So, ""think"" may sound like ""fink"" and ""three"" like ""free."""
Washington,"2) Non-rhoticity: Washington English tends to be non-rhotic, meaning that the ""r"" sound is not pronounced at the end of words or before consonants. For instance, the word ""car"" may sound like ""cah."""
Washington,"3) Cot-caught merger: Another characteristic of Washington English is the merger of the ""cot"" and ""caught"" vowel sounds. In this accent, words like ""hot"" and ""caught"" are pronounced with the same vowel sound, similar to ""ah."" Both words may sound like ""haht."""
Washington,"4) Vowel reduction: There is a tendency in Washington English to reduce or shorten certain vowel sounds, particularly in unstressed syllables. For example, the vowel in ""about"" may be pronounced with a schwa sound (/ə/), making it sound like ""uh-bout."""
Washington,"5) Pin-pen merger: Some speakers of Washington English may merge the vowel sounds in words like ""pin"" and ""pen."" Consequently, both words may be pronounced with the same vowel sound, like ""pin."""
West Virginia,"1. Pronunciation: One of the notable linguistic features of West Virginia English is the pronunciation of certain vowels. For example, the vowel sound in words like ""cot"" and ""caught"" is often merged, so that both words sound similar. This is known as the cot-caught merger, and it is a common feature in the state."
West Virginia,"2. Vocabulary: West Virginia English has a unique vocabulary influenced by the region's history and culture. It includes words and phrases that reflect Appalachian heritage, such as ""holler"" (a small valley), ""crick"" (a small stream), and ""coal camp"" (a community built around a coal mine)."
West Virginia,"3. Grammatical Patterns: Some grammatical patterns differ from standard English in West Virginia. For example, the use of double negatives can be more prevalent, as in the phrase ""I don't have none."" Additionally, the present tense verb form ""be"" is often used instead of ""is"" or ""are"" in phrases like ""The biscuits be hot."""
West Virginia,"4. Syntax: West Virginia English exhibits variant syntax, particularly in questions and negative statements. Instead of saying ""Did you see that?"" a speaker might say ""Seen that?"" Similarly, instead of ""You don't know,"" one may say ""You know not."""
West Virginia,"5. Rhoticity: West Virginia English is typically rhotic, meaning that the ""r"" sound is pronounced at the end of words, even when followed by a consonant. So, words like ""car"" and ""far"" are pronounced with a distinct ""r"" sound. This differs from non-rhotic accents found in some other English dialects, where the ""r"" sound is not pronounced at the end of words."
Wisconsin,"1. Northern Cities Vowel Shift: Wisconsin English exhibits the Northern Cities Vowel Shift, a distinct pattern of vowel pronunciation commonly found in the Great Lakes region. This shift affects vowels in words like ""cot"" and ""caught,"" causing the vowels to shift so that they sound more like ""caht"" and ""cot."""
Wisconsin,"2. Wisconsin Accent: Similar to other Midwestern accents, Wisconsin English is characterized by certain pronunciation traits. For example, the ""a"" sound in words like ""bag"" or ""cat"" tends to be pronounced as a nasalized ""ae"" sound, so ""bag"" might sound like ""beg"" and ""cat"" could sound like ""cet."""
Wisconsin,"3. Yuengling Effect: Like other areas in the Midwest, Wisconsin pronounces ""u"" sounds in words like ""put"" or ""good"" with a rounded ""oo"" sound, which is referred to as the ""Yuengling effect."" So, ""put"" becomes ""poot"" and ""good"" becomes ""good."""
Wisconsin,"4. German Influence: Due to Wisconsin's strong German heritage, there are various linguistic features that reflect the influence of German on Wisconsin English. For instance, there may be a tendency to use certain grammatical structures or word order patterns that align more closely with German, such as ""I have a dog yet"" instead of ""I still have a dog."""
Wisconsin,"5. Lexical Differences: Wisconsin English includes certain lexical items that are unique to the region. For example, the term ""bubbler"" is used instead of ""drinking fountain"" and ""brat"" is often used to refer to a type of sausage rather than a misbehaving child. These regional vocabulary differences add to the distinct linguistic features of Wisconsin English."
Wyoming,"1. Vowel mergers: Wyoming English commonly exhibits the cot-caught merger, where the vowel sounds in words like ""cot"" and ""caught"" are pronounced the same. Additionally, the pin-pen merger is often present, resulting in the pronunciation of words like ""pin"" and ""pen"" as homophones."
Wyoming,"2. Flat or Midwestern accent: The pronunciation of Wyoming English often aligns with the flat or Midwestern accent, characterized by the absence of noticeable regional markers. This accent is considered a neutral or unmarked variant, lacking the distinct features of other regional accents."
Wyoming,"3. Nasalization: Wyoming English speakers commonly exhibit nasalization, especially in vowels preceding nasal consonants. This nasalization may be more noticeable in words like ""man"" or ""pan,"" resulting in a distinctive pronunciation."
Wyoming,"4. Western vocabulary: Wyoming English incorporates a range of vocabulary associated with Western and cowboy culture. Terms like ""buckaroo,"" ""dude ranch,"" and ""chaps"" are commonly used in everyday conversation, reflecting the region's history and cultural heritage."
Wyoming,"5. Influence of neighboring dialects: Due to its geographical location, Wyoming English can be influenced by neighboring dialects. This includes features from Western states like Montana, Idaho, and the Dakotas, as well as neighboring Midwestern states such as Nebraska and Colorado. These influences may result in variations or adaptations of certain linguistic features in Wyoming English."
