state,feature
Virginia,"3. High Rising Terminal (HRT): Another linguistic feature found in Virginia English is the High Rising Terminal (HRT), also known as the ""uptalk"" or ""Valley Girl"" intonation. This is characterized by a rising pitch at the end of declarative sentences, which can give the impression of a question. For example, saying ""She went to the store?"" instead of ""She went to the store."""
Virginia,"4. Vocabulary and expressions: Virginia English has its own unique vocabulary and expressions that set it apart from other dialects. This includes regional terms like ""y'all"" (you all) and ""reckon"" (think or suppose). Additionally, phrases such as ""Bless your heart"" are common in Virginia English and are used to express sympathy or console someone."
Virginia,"5. Influence of African American Vernacular English (AAVE): Due to historical factors and demographic diversity, Virginia English is also influenced by African American Vernacular English (AAVE). This influence can be seen in aspects such as pronunciation, syntax, and vocabulary. For example, the pronunciation of certain vowel sounds and the use of expressions like ""I be"" or ""I'm fixin' to"" can reflect AAVE influences in Virginia English."
Washington,"1. Pacific Northwest Vowel Shift: One of the most notable linguistic features in Washington English is the Pacific Northwest Vowel Shift. This shift involves changes in vowel pronunciation, particularly the fronting and raising of certain vowels. For example, the vowel in words like ""cot"" and ""hot"" may be pronounced closer to the vowel in ""cat"" and ""hat."""
Washington,"2. Nasalization: Another characteristic of Washington English is the use of nasalization, where nasal sounds like /n/ or /m/ affect the vowel before them. This can be observed in words like ""pen"" or ""man"" where the vowel sound becomes slightly nasalized."
Washington,"3. T-glottalization: T-glottalization is a phenomenon commonly found in Washington English, where the /t/ sound at the end of words or within words is pronounced as a glottal stop, often resembling the sound in the middle of the word ""uh-oh."" For example, ""better"" can be pronounced as ""bedder."""
Washington,"4. H-dropping: A feature shared with other dialects, H-dropping is observed in Washington English, where the /h/ sound at the beginning of words is often dropped. This can be heard in words like ""house"" pronounced as ""ouse"" or ""happy"" as ""appy."""
Washington,"5. Lexical Influences: Washington English also exhibits specific lexical influences unique to the region. For instance, certain words commonly used in Washington, such as ""potlatch"" (a Native American ceremonial feast), ""chucker"" (a short for chuckwagon, used in fast-food restaurant names), or ""Evergreen State"" (nickname for Washington) may be different from those used in other varieties of English."
West Virginia,"1. Vowel pronunciation: West Virginia English is known for its distinctive vowel sounds. One key feature is the ""a"" pronunciation, where words like ""bath"" and ""cat"" are pronounced with a longer, more nasalized sound compared to other varieties of English. For example, ""bath"" may sound more like ""bay-ath"" and ""cat"" may sound more like ""kay-at""."
West Virginia,"2. Rhotic accent: West Virginia English is characterized by a strong rhotic accent, where the ""r"" sound is pronounced at the end of words and before consonants. This contrast with non-rhotic accents found in some other regions of the United States and England."
West Virginia,"3. Lexical variation: West Virginia English features a number of specific local words and expressions not commonly used elsewhere. For example, ""holler"" is used as a noun to refer to a small valley, ""slippy"" is used instead of ""slippery"", and ""gimme"" is used as a contraction for ""give me""."
West Virginia,"4. Syntax and grammatical variation: There are some distinct syntactic features in West Virginia English. For instance, the usage of double modals, such as ""might could"" or ""might should"" instead of just ""might"", is commonly heard. The use of double negatives, like ""I don't know nothing"", is also more prevalent."
West Virginia,"5. Appalachian vocabulary and grammar influence: West Virginia, being part of the Appalachian region, has been influenced by the unique vocabulary and grammar found in the broader Appalachian dialect. This influence can be observed in features such as the use of ""y'all"" as the plural form of ""you"" and the use of the past tense ""done"" to indicate a completed action (e.g., ""I done told you"")."
Wisconsin,"1. ""The Northern Cities Vowel Shift"": One prominent feature of Wisconsin English is the Northern Cities Vowel Shift (NCVS), which includes unique pronunciation patterns. This shift involves alterations in the vowel sounds, such as the fronting and raising of the /a/ vowel (e.g., ""cot"" sounds more like ""cat"") and the raising of the /e/ vowel (e.g., ""pen"" may sound closer to ""pin"")."
Wisconsin,"2. Nasalization of vowels: In Wisconsin English, there is a tendency to nasalize vowels before nasal consonants. For example, the word ""bad"" may sound more like ""bæ̃d"" with a slight nasal quality to the vowel."
Wisconsin,"3. Canadian Raising: Wisconsin English also exhibits Canadian Raising, which refers to the raising of the /aɪ/ sound before voiceless consonants. For instance, words like ""write"" may sound more like ""ro͝ot."""
Wisconsin,"4. Wisconsin accent: The accent in Wisconsin English can be described as a ""midwestern"" accent. It often involves features like vowel lengthening (e.g., ""bag"" pronounced as ""bayg"") and a relatively flat intonation pattern compared to other dialects."
Wisconsin,"5. Lexical features: There are several lexical features in Wisconsin English that are distinct to the region. For example, the word ""bubbler"" is commonly used to refer to a drinking fountain, ""booyah"" is a kind of thick soup, ""reet"" is used to mean ""right"" or ""correct,"" and ""frozen custard"" is a popular local term for a specific style of ice cream. These unique vocabulary choices contribute to the linguistic flavor of Wisconsin English."
Wyoming,"1. Vowel Shift: One key linguistic feature of Wyoming English is the presence of the Northern Cities Vowel Shift, which affects the pronunciation of certain vowel sounds. For example, the vowel in words like ""bag"" and ""cat"" is pronounced more like ""beg"" and ""ket,"" respectively."
Wyoming,"2. Rhoticity: Wyoming English is generally characterized by its rhotic pronunciation. This means that the ""r"" sound is consistently pronounced at the end of words and before consonants, unlike some non-rhotic dialects where the ""r"" sound tends to be dropped in certain contexts."
Wyoming,"3. Tense-Lax Neutralization: Wyoming English exhibits a feature called tense-lax neutralization, where the distinction between tense and lax vowel sounds is reduced. This can be observed in words like ""pen"" and ""pin"" having a similar pronunciation, without a clear distinction between the ""e"" and ""i"" sounds."
Wyoming,"4. Lexical Features: Wyoming English includes certain regional vocabulary terms and expressions. For example, words like ""ranch"" and ""cowboy"" are commonly used, reflecting the strong influence of the agricultural and rural lifestyle in the state."
Wyoming,"5. Grammar and Syntax: While there may not be distinct grammatical features particular to Wyoming English, there are some regional variations in syntax. For instance, there may be a tendency to use certain syntactic constructions or word order preferences that differ from those found in other varieties of English. However, these variations may be more subtle and not as pronounced as in some other dialects."
