state,feature
Virginia,"5. ""Cot-caught"" merger: In many parts of Virginia, there is a merger of the ""cot"" vowel (as in ""father"") and the ""caught"" vowel (as in ""thought""). This means that both vowels are pronounced the same, typically as a sound similar to ""ah."" So, words like ""cot"" and ""caught"" are pronounced identically, as ""caht."" However, it's important to note that this feature is not consistent across all regions of Virginia."
Washington,"1. The pin/pen merger: In Washington English, the distinction between the vowel sounds in words like ""pin"" and ""pen"" is often neutralized, with both words being pronounced with the same vowel sound. This is known as the pin/pen merger and is a common feature in many dialects across the United States."
Washington,"2. The cot/caught merger: Another prominent feature of Washington English is the cot/caught merger, where the distinct vowel sounds in words like ""cot"" and ""caught"" are pronounced the same. This merger is also widespread in various regions across the United States."
Washington,"3. Velar nasal pronunciation: Washington English often features the pronunciation of the /ŋ/ sound (as in ""sing"" or ""hang"") as a velar nasal, even in word-final positions. This means that words like ""song"" may be pronounced as ""sawng"" or ""long"" as ""lawng."""
Washington,"4. T-glottalization: Like many other dialects in North America, Washington English often exhibits t-glottalization, where the /t/ sound is pronounced as a glottal stop (similar to the sound in the middle of the exclamation ""uh-oh"") in certain phonetic environments. For instance, the /t/ sound in words like ""water"" or ""little"" might be pronounced as ""wa'er"" or ""li'le."""
Washington,"5. Pacific Northwest Vowel Shift: Washington English is also associated with the Pacific Northwest Vowel Shift, a feature characterized by vowel changes that affect various phonetic positions. Some examples include the pronunciation of the vowel in ""bag"" as a more centralized vowel, closer to ""beg,"" and the presence of a more fronted vowel sound in words like ""palm"" or ""lot."""
West Virginia,"1. Appalachian Vowel Shift: West Virginia English is characterized by the Appalachian Vowel Shift, a distinctive pattern of vowel pronunciation. For example, the vowel sounds in words like ""cot"" and ""caught"" may merge, as well as the sounds in ""pin"" and ""pen."""
West Virginia,"2. Rhoticity: West Virginia English is generally rhotic, meaning that the /r/ sound is pronounced in all positions, including after vowels. This is in contrast to non-rhotic dialects where /r/ is only pronounced before vowels."
West Virginia,"3. Monophthongs: West Virginia English tends to use monophthongal vowel sounds, meaning that the vowel sounds are pronounced without gliding into diphthongs. For example, the word ""ride"" might be pronounced with a long and steady /aɪ/ sound."
West Virginia,"4. Lexical Features: West Virginia English has certain unique or regionally specific vocabulary. Terms like ""holler"" (a hollow or valley), ""crawdad"" (a freshwater crustacean also known as a crayfish), and ""gooseneck"" (a curved or flexible section of a pipe or road) are commonly used in the area."
West Virginia,"5. Grammatical Features: West Virginia English exhibits certain grammatical features distinct from standard American English. For instance, the use of double modals, such as ""might could"" (e.g., ""I might could help you with that""), and the omission or modification of certain verb forms, such as the addition of ""s"" to third person singular verbs (""He runs to the store"" vs. ""He runs to the stor(es)"")."
Wisconsin,"1. Northern Cities Vowel Shift: One key linguistic feature of Wisconsin English is the Northern Cities Vowel Shift. This vowel shift affects the pronunciation of certain vowel sounds, particularly the front vowels. For example, the vowel in words like ""bag"" and ""cat"" is pronounced further forward in the mouth, resulting in a sound variation similar to ""beg"" and ""bet""."
Wisconsin,"2. ""Ope"" as an Excuse: Another characteristic of Wisconsin English is the use of the word ""ope"" as a way to excuse oneself or apologize for a minor mistake or intrusion. It is a distinctive characteristic that sets it apart from other varieties of English spoken in different regions."
Wisconsin,"3. Unreleased Final Consonants: In Wisconsin English, there is a tendency to drop or reduce the final consonants in words. For example, instead of pronouncing the final ""t"" in words like ""boat"" and ""cart,"" speakers might use a shorter, unreleased or muffled sound, making the final consonant less prominent."
Wisconsin,"4. Long Monophthongs: Wisconsin English features longer monophthongs, which are single vowel sounds that do not undergo significant changes in their quality or position during articulation. For instance, the vowel sound in words like ""boat,"" ""note,"" and ""goat"" is often lengthened, making it noticeably different from other varieties of English."
Wisconsin,"5. Use of ""bubbler"" for ""drinking fountain"": One distinctive feature of Wisconsin English is the use of the word ""bubbler"" to refer to a drinking fountain. This term is not commonly used in other English-speaking regions and can be considered a local dialectal characteristic of Wisconsin English."
Wyoming,"1. Vowel Shift: One key linguistic feature of Wyoming English is the presence of the vowel shift. This is characterized by changes in vowel pronunciation, such as the fronting of the /oʊ/ diphthong to /ɜ/ and the raising of the /æ/ vowel to /ɛə/. For example, ""boat"" may be pronounced more like ""bɜt"" and ""cat"" may be pronounced as ""cɛət."""
Wyoming,"2. Monophthongization: Another feature is the tendency towards monophthongization, where diphthongs are simplified to single vowels. For instance, the words ""ride"" and ""right"" may both be pronounced with a simple /aɪ/ sound, losing the /aɪ/ and /aɪə/ diphthongal quality."
Wyoming,"3. Nasalization: Wyoming English also exhibits a degree of nasalization, where vowels are influenced by the nasal consonants that follow them. This can be observed in words like ""pan"" or ""man"" which may have nasalized vowels, producing something closer to ""pã"" or ""mã."""
Wyoming,"4. Pronunciation of ""wh"": Another feature specific to Wyoming English is the pronunciation of ""wh"" as /hw/. This means that words like ""what"" or ""when"" may be pronounced as ""hwat"" or ""hwen,"" reflecting a preservation of the /hw/ sound that was present in older forms of English."
Wyoming,"5. Lexical Differences: Wyoming English also exhibits some unique lexical features. For example, there are specific regional terms that are commonly used in Wyoming, such as ""buckaroo"" for a cowboy or ""dude"" for a tourist. Additionally, there may be specific vocabulary related to the state's geography, wildlife, or ranching culture that is not commonly found in other varieties of English."
