state,feature
Washington,"3. Vowel pronunciation: Washington English exhibits specific vowel shifts. For example, the vowel sounds in words like ""cot"" and ""caught"" are often merged, resulting in both words being pronounced with the same vowel sound, typically resembling ""cot."""
Washington,"4. ""Aer"" and ""air"" distinction: Another notable feature is the different pronunciation of words containing the ""aer"" and ""air"" sounds. In Washington English, ""air"" is pronounced with an /ɛ/ sound, like in ""care,"" while ""aer"" is pronounced with an /ɛər/ sound, as in ""bear."""
Washington,"5. T-glottalization: The final key feature is t-glottalization, where the /t/ sound is replaced by a glottal stop /ʔ/ in certain positions, especially before unstressed syllables or at the end of words. For instance, ""butter"" may be pronounced as ""bu'er"" or ""cat"" as ""ca'."""
West Virginia,"1. Vowel Shift: West Virginia English exhibits a vowel shift known as the ""Appalachian vowel shift."" This shift involves changes in the pronunciation of certain vowels, such as the ""a"" sound in words like ""cat"" being pronounced more like ""kyat"" or ""kiat."""
West Virginia,"2. Rhoticity: West Virginia English is typically characterized by rhoticity, meaning that the ""r"" sound is pronounced in all positions. This is in contrast to some other dialects, like General American English, where the ""r"" sound is often dropped in certain contexts."
West Virginia,"3. Grammatical Features: West Virginia English has some unique grammatical features, such as the use of double modals, as in the phrase ""might could"" meaning ""might be able to."" There is also a tendency to use the present progressive tense more frequently, as in ""I'm needing to go"" instead of ""I need to go."""
West Virginia,"4. Vocabulary: West Virginia English includes some distinctive vocabulary choices. For example, the word ""holler"" is used instead of ""hollow"" to refer to a small valley or ravine. Other unique vocabulary terms may include ""run"" for creek, ""tump"" for tip over, and ""poke"" for a paper or plastic bag."
West Virginia,"5. Negation Patterns: West Virginia English has some specific negation patterns. One example is the use of a double negative, such as ""I don't have no money,"" where the negation is reinforced. Additionally, in some areas of West Virginia, the word ""ain't"" is more commonly used as a general negative contraction, regardless of standard English rules."
Wisconsin,"1. Northern Cities Vowel Shift: Wisconsin English exhibits the Northern Cities Vowel Shift, where the pronunciation of certain vowel sounds is shifted. For example, the ""a"" sound in words like ""cat"" is pronounced more like ""ae,"" as in ""cæt."""
Wisconsin,"2. Fronted /oʊ/: The diphthong /oʊ/ (as in ""go"") is often fronted to /ɛoʊ/ or even /ɛʊ/ in Wisconsin English, resulting in a pronunciation like ""geow"" or ""geouw."""
Wisconsin,"3. Slang and idiomatic expressions: Wisconsin English has its own unique set of slang and idiomatic expressions. For example, ""bubbler"" is commonly used to refer to a drinking fountain, ""frozen custard"" is a popular regional dessert, and ""up north"" refers to the northern part of the state where people go for vacation or outdoor activities."
Wisconsin,"4. Lenition of /t/: In certain environments, the /t/ sound may be lenited to a flap or a tap, so words like ""water"" may be pronounced as ""wader."""
Wisconsin,"5. Pronunciation of ""bag"" and ""beg"" as homophones: In Wisconsin English, the distinction between the vowel sounds in ""bag"" and ""beg"" is often neutralized, so both words are pronounced more like ""bayg."""
Wyoming,"1. Vowel shift: One key linguistic feature of Wyoming English is the presence of a vowel shift, particularly in the pronunciation of the ""a"" vowel sound. In words like ""cat,"" the vowel may be pronounced more towards an ""eh"" sound, leading to a pronunciation closer to ""ket."""
Wyoming,"2. Monophthongization of ""oi"" and ""ou"": Another feature of Wyoming English is the monophthongization of the diphthongs ""oi"" and ""ou."" For example, words like ""oil"" and ""out"" might be pronounced without the gliding vowel sound, resulting in a pronunciation similar to ""awl"" and ""awt."""
Wyoming,"3. Rhoticity: Wyoming English is typically characterized by rhotic pronunciation, meaning that the ""r"" sound is consistently pronounced at the end of words and before consonants. This is in contrast to non-rhotic accents where the ""r"" sound may be dropped in certain contexts."
Wyoming,"4. Cot-caught merger: Many speakers of Wyoming English exhibit the cot-caught merger, whereby the words ""cot"" and ""caught"" are pronounced the same, eliminating the distinction between the ""ah"" vowel sound in ""cot"" and the ""aw"" sound in ""caught."""
Wyoming,"5. Nasalization: There is also a tendency towards nasalization in Wyoming English, specifically in certain vowel sounds. For instance, the vowel sound in words like ""can"" and ""hand"" may have a nasal quality, similar to the vowel sound in ""pending"" or ""building."""
