state,feature
West Virginia,"2) Rhotic Pronunciation: West Virginia English is characterized by a rhotic pronunciation, which means that the ""r"" sound is retained at the end of words and before consonants, unlike in some other dialects where it may be dropped. For example, ""car"" would sound like ""carr,"" and ""park"" would sound like ""pahrk."""
West Virginia,"3) Vocabulary: West Virginia English has a distinct vocabulary that includes words influenced by Scottish, Irish, and German immigrants who settled in the area. Words like ""holler"" (meaning a small valley), ""lightnin'"" (meaning moonshine), and ""pungle"" (meaning to pay up) are examples of regional vocabulary in West Virginia English."
West Virginia,"4) Double Modals: West Virginia English often uses double modals, which are constructions where two modal verbs are used together to express possibility or necessity. For example, instead of saying ""I might go,"" a speaker might say ""I might could go."" This double modal usage is a distinctive feature of the dialect."
West Virginia,"5) Negation Patterns: West Virginia English displays unique negation patterns. Rather than using ""isn't"" or ""aren't"" for negative present tense forms, speakers often use the word ""ain't."" For example, instead of saying ""She isn't here,"" a speaker might say ""She ain't here."" Additionally, the negative concord phenomenon is prevalent, which means that multiple negatives in a sentence are interpreted as emphasizing the negation. So, a sentence like ""I don't know nothing"" would mean ""I don't know anything."""
Wisconsin,"1. Nasalization: Wisconsin English is known for its distinctive nasalization, where vowel sounds are pronounced with a slightly nasal quality. This can be heard, for example, in the pronunciation of words like ""bag"" or ""bagel,"" where the vowel sound is pronounced with a nasal twang."
Wisconsin,"2. Fronting of /oʊ/: In Wisconsin English, the diphthong /oʊ/ (as in ""boat"" or ""note"") is often fronted, meaning it is pronounced closer to the front of the mouth. This can result in pronunciations like ""boht"" or ""noht."""
Wisconsin,"3. ""Wisconsin Accent"": The accent of Wisconsin English is characterized by a unique combination of features, such as the pronunciation of /aɪ/ (as in ""ride"" or ""light"") as a monophthong /a:/, resulting in pronunciations like ""rahd"" or ""lahgt."" Additionally, the pronunciation of /æ/ (as in ""cat"" or ""bath"") is often raised and fronted, resulting in pronunciations like ""keht"" or ""bahth."""
Wisconsin,"4. Use of ""bubbler"": In Wisconsin, the term ""bubbler"" is commonly used to refer to a drinking fountain or water cooler. This term is unique to the region and not widely used in other parts of the United States."
Wisconsin,"5. Vocabulary and Phraseology: Wisconsin English features unique vocabulary and phraseology. For example, ""up north"" is a common phrase used to refer to vacationing or traveling north in Wisconsin. Other distinct vocabulary includes terms like ""beer brats"" (bratwurst cooked in beer) and ""supper club"" (a type of restaurant with a specific dining experience typically found in the Midwest)."
Wyoming,"1. Vowel Merger: Wyoming English is known for a vowel merger, particularly the merger of the vowel sounds in words like ""cot"" and ""caught."" This means that speakers in Wyoming may pronounce these words with the same vowel sound."
Wyoming,"2. Nasalization: Speakers of Wyoming English often exhibit nasalization, which is the pronunciation of vowels with a nasal quality, especially before nasal consonants. For example, the ""a"" sound in words like ""hand"" or ""can"" may be pronounced with a nasal twang."
Wyoming,"3. Rhoticity: Wyoming English tends to maintain the rhotic ""r"" sound. This means that speakers will generally pronounce the ""r"" sound at the end of words or before consonants, unlike in some other regional dialects where the ""r"" sound may be dropped in these positions."
Wyoming,"4. Vocabulary: Wyoming English includes certain regional terms or words that may not be commonly used in other varieties of English. Some examples of Wyoming-specific vocabulary include terms like ""cowpoke"" (a cowboy), ""ranchette"" (a small ranch), or ""two-track"" (a dirt road)."
Wyoming,"5. Syntax: While Wyoming English generally follows standard English syntax, it may exhibit some syntactic variation. For instance, speakers might use double negatives for emphasis, such as saying ""I don't know nothin'"" instead of ""I don't know anything."" Additionally, speakers may occasionally use alternative word order, like saying ""It's gonna snow, it is"" instead of ""It's going to snow."""
